method,perturbation,stage,objective_idx,status,obj_value,elapsed_s
LP,0,layer0_lb,121,optimal,-1.1282957417572186,0.0
LP,0,layer0_lb,122,optimal,2.29990415930824,0.0
LP,0,layer0_lb,123,optimal,-2.867570104554706,0.0
LP,0,layer0_lb,124,optimal,0.0069648462624417595,0.006108522415161133
LP,0,layer0_lb,125,optimal,0.7834037812528857,0.0039052963256835938
LP,0,layer0_lb,126,optimal,-1.880186623362747,0.0053102970123291016
LP,0,layer0_lb,127,optimal,1.9294211779972112,0.0
LP,0,layer0_ub,0,optimal,-0.0143491226357614,0.0
LP,0,layer0_ub,1,optimal,1.2901164692007467,0.0
LP,0,layer0_ub,2,optimal,0.2970900641088352,0.005189180374145508
LP,0,layer0_ub,3,optimal,2.6229784568787347,0.005361795425415039
LP,0,layer0_ub,4,optimal,0.11525837803713523,0.0045375823974609375
LP,0,layer0_ub,5,optimal,1.3788711012630586,0.0
LP,0,layer0_ub,6,optimal,0.4966539294092178,0.0
LP,0,layer0_ub,7,optimal,-0.6572581724768067,0.0
LP,0,layer0_ub,8,optimal,0.4695992692889919,0.005318641662597656
LP,0,layer0_ub,9,optimal,-0.20010882296941224,0.0033566951751708984
LP,0,layer0_ub,10,optimal,2.2838018871330914,0.00517582893371582
LP,0,layer0_ub,11,optimal,-1.0518215238812239,0.0
LP,0,layer0_ub,12,optimal,-0.07194460749749287,0.0026874542236328125
LP,0,layer0_ub,13,optimal,1.0157509979427055,0.0
LP,0,layer0_ub,14,optimal,-2.3695233064474155,0.0012521743774414062
LP,0,layer0_ub,15,optimal,-1.8766343102923244,0.004180431365966797
LP,0,layer0_ub,16,optimal,3.4936324442839677,0.0054874420166015625
LP,0,layer0_ub,17,optimal,-1.6709314811012712,0.0
LP,0,layer0_ub,18,optimal,-1.0756764858153298,0.0
LP,0,layer0_ub,19,optimal,2.5742139316892585,0.0
LP,0,layer0_ub,20,optimal,1.0041113095789471,0.0
LP,0,layer0_ub,21,optimal,0.855252998357185,0.0025298595428466797
LP,0,layer0_ub,22,optimal,-0.4256669246470164,0.0
LP,0,layer0_ub,23,optimal,0.21361748351260895,0.0016148090362548828
LP,0,layer0_ub,24,optimal,1.3039234524822632,0.0035843849182128906
LP,0,layer0_ub,25,optimal,1.0194027304244095,0.0045130252838134766
LP,0,layer0_ub,26,optimal,-0.39489353083229306,0.0052373409271240234
LP,0,layer0_ub,27,optimal,0.9173942504542707,0.0031142234802246094
LP,0,layer0_ub,28,optimal,-0.8004586809176899,0.0
LP,0,layer0_ub,29,optimal,-0.053094599905806394,0.0
LP,0,layer0_ub,30,optimal,0.15860740648541188,0.0
LP,0,layer0_ub,31,optimal,1.0657910833256428,0.0
LP,0,layer0_ub,32,optimal,2.8540109517831214,0.003118753433227539
LP,0,layer0_ub,33,optimal,2.098871637751492,0.0020127296447753906
LP,0,layer0_ub,34,optimal,1.5246541282942643,0.0024373531341552734
LP,0,layer0_ub,35,optimal,-0.2847639568156912,0.0
LP,0,layer0_ub,36,optimal,1.1780982417856496,0.0
LP,0,layer0_ub,37,optimal,3.1396908105300425,0.0035147666931152344
LP,0,layer0_ub,38,optimal,1.8171961403773897,0.005505800247192383
LP,0,layer0_ub,39,optimal,-1.5851353678764488,0.005966901779174805
LP,0,layer0_ub,40,optimal,1.123038219525129,0.0020143985748291016
LP,0,layer0_ub,41,optimal,-0.09912307548353039,0.0050182342529296875
LP,0,layer0_ub,42,optimal,1.7651247017840832,0.004278898239135742
LP,0,layer0_ub,43,optimal,2.2933795381503126,0.004642963409423828
LP,0,layer0_ub,44,optimal,0.7723717384250649,0.0
LP,0,layer0_ub,45,optimal,-0.41549206565018504,0.0
LP,0,layer0_ub,46,optimal,-1.399620010180084,0.0012402534484863281
LP,0,layer0_ub,47,optimal,0.12532248278758584,0.0040988922119140625
LP,0,layer0_ub,48,optimal,1.486200883905011,0.005118608474731445
LP,0,layer0_ub,49,optimal,-1.5492448140655597,0.0
LP,0,layer0_ub,50,optimal,0.7867891456085558,0.0005154609680175781
LP,0,layer0_ub,51,optimal,2.3485350113538637,0.0
LP,0,layer0_ub,52,optimal,-0.3977016864723881,0.005426883697509766
LP,0,layer0_ub,53,optimal,0.21027638413944785,0.005308389663696289
LP,0,layer0_ub,54,optimal,0.7110729287883265,0.0015163421630859375
LP,0,layer0_ub,55,optimal,2.2188561048430833,0.003416299819946289
LP,0,layer0_ub,56,optimal,1.6383571825331091,0.0
LP,0,layer0_ub,57,optimal,-0.4432955468296967,0.001641988754272461
LP,0,layer0_ub,58,optimal,3.029647846092303,0.0018460750579833984
LP,0,layer0_ub,59,optimal,-2.013372828810603,0.0
LP,0,layer0_ub,60,optimal,0.9643673966267923,0.0051822662353515625
LP,0,layer0_ub,61,optimal,1.9208672104046935,0.0038449764251708984
LP,0,layer0_ub,62,optimal,-0.5419322360248133,0.0023255348205566406
LP,0,layer0_ub,63,optimal,-0.09972063476352463,0.0
LP,0,layer0_ub,64,optimal,-1.0875307742955846,0.002624988555908203
LP,0,layer0_ub,65,optimal,-0.7252857050259316,0.0
LP,0,layer0_ub,66,optimal,1.688451749757419,0.0
LP,0,layer0_ub,67,optimal,3.0505168616609124,0.0
LP,0,layer0_ub,68,optimal,2.6793697614857805,0.0055065155029296875
LP,0,layer0_ub,69,optimal,-1.3035446202041878,0.00539708137512207
LP,0,layer0_ub,70,optimal,0.6784272029009397,0.0029006004333496094
LP,0,layer0_ub,71,optimal,-1.1934480569859893,0.0
LP,0,layer0_ub,72,optimal,-1.7194170854849284,0.0016870498657226562
LP,0,layer0_ub,73,optimal,0.81961049021436,0.003557920455932617
LP,0,layer0_ub,74,optimal,-1.5959887022534227,0.0054683685302734375
LP,0,layer0_ub,75,optimal,-1.1758946450067407,0.0050220489501953125
LP,0,layer0_ub,76,optimal,0.696198299372464,0.0037517547607421875
LP,0,layer0_ub,77,optimal,-2.166566280438167,0.0028352737426757812
LP,0,layer0_ub,78,optimal,3.1375287329261123,0.0041348934173583984
LP,0,layer0_ub,79,optimal,0.6728714131358384,0.0020859241485595703
LP,0,layer0_ub,80,optimal,-2.3898647271626783,0.003739595413208008
LP,0,layer0_ub,81,optimal,1.3723724812244678,0.0035135746002197266
LP,0,layer0_ub,82,optimal,-0.36609169400304115,0.0
LP,0,layer0_ub,83,optimal,1.037922613940478,0.0
LP,0,layer0_ub,84,optimal,1.5401444721559443,0.0
LP,0,layer0_ub,85,optimal,-0.26714241226997815,0.0019893646240234375
LP,0,layer0_ub,86,optimal,1.91287035400361,0.0027544498443603516
LP,0,layer0_ub,87,optimal,0.14290207587099774,0.004359006881713867
LP,0,layer0_ub,88,optimal,0.4781789382701582,0.0053670406341552734
LP,0,layer0_ub,89,optimal,-0.5112448536313519,0.0
LP,0,layer0_ub,90,optimal,0.07323521649454884,0.0014595985412597656
LP,0,layer0_ub,91,optimal,-0.7440295685078491,0.0
LP,0,layer0_ub,92,optimal,0.8001324205348797,0.00102996826171875
LP,0,layer0_ub,93,optimal,1.3071085672211114,0.003391742706298828
LP,0,layer0_ub,94,optimal,-1.209410130816944,0.0010428428649902344
LP,0,layer0_ub,95,optimal,0.02467094754958039,0.0
LP,0,layer0_ub,96,optimal,-1.1807984943175254,0.0
LP,0,layer0_ub,97,optimal,-0.7902703966140827,0.0017523765563964844
LP,0,layer0_ub,98,optimal,0.9645529971165672,0.005320072174072266
LP,0,layer0_ub,99,optimal,1.2854338947196484,0.005025386810302734
LP,0,layer0_ub,100,optimal,-0.0064042882028436665,0.0030100345611572266
LP,0,layer0_ub,101,optimal,-1.6702117402517045,0.0050258636474609375
LP,0,layer0_ub,102,optimal,0.7103280789523545,0.007817983627319336
LP,0,layer0_ub,103,optimal,-0.48746151638713847,0.002772808074951172
LP,0,layer0_ub,104,optimal,2.3588283152752116,0.005311012268066406
LP,0,layer0_ub,105,optimal,-0.07670220059736926,0.0010099411010742188
LP,0,layer0_ub,106,optimal,-0.1495991578379371,0.0020427703857421875
LP,0,layer0_ub,107,optimal,1.739348952859278,0.0015869140625
LP,0,layer0_ub,108,optimal,1.3650849177454019,0.004204750061035156
LP,0,layer0_ub,109,optimal,-1.9043276428078024,0.0010273456573486328
LP,0,layer0_ub,110,optimal,-0.7141277946586208,0.002022981643676758
LP,0,layer0_ub,111,optimal,1.7005175933939964,0.0
LP,0,layer0_ub,112,optimal,-0.6109734955015972,0.0
LP,0,layer0_ub,113,optimal,0.6554041015227234,0.005227804183959961
LP,0,layer0_ub,114,optimal,-1.021050670334581,0.006083250045776367
LP,0,layer0_ub,115,optimal,0.621807640734399,0.0
LP,0,layer0_ub,116,optimal,-0.3147514008858245,0.0
LP,0,layer0_ub,117,optimal,-0.8407587428741661,0.0062677860260009766
LP,0,layer0_ub,118,optimal,0.9689001730696597,0.003258228302001953
LP,0,layer0_ub,119,optimal,1.7815253029391507,0.0
LP,0,layer0_ub,120,optimal,0.858278179068074,0.0
LP,0,layer0_ub,121,optimal,-1.1282957417572186,0.005574464797973633
LP,0,layer0_ub,122,optimal,2.29990415930824,0.0
LP,0,layer0_ub,123,optimal,-2.867570104554706,0.0
LP,0,layer0_ub,124,optimal,0.0069648462624417595,0.0
LP,0,layer0_ub,125,optimal,0.7834037812528857,0.0
LP,0,layer0_ub,126,optimal,-1.880186623362747,0.0
LP,0,layer0_ub,127,optimal,1.9294211779972112,0.0
LP,0,layer1_lb,0,optimal,-2.4681400979985533,0.005018711090087891
LP,0,layer1_lb,1,optimal,5.706805751005787,0.0
LP,0,layer1_lb,2,optimal,-2.9935910315570675,0.0
LP,0,layer1_lb,3,optimal,-0.13816768391689394,0.0068225860595703125
LP,0,layer1_lb,4,optimal,2.894690218823433,0.004039764404296875
LP,0,layer1_lb,5,optimal,-0.9232970814666173,0.005053043365478516
LP,0,layer1_lb,6,optimal,-0.43736756433446666,0.005072355270385742
LP,0,layer1_lb,7,optimal,4.63381186636811,0.005427360534667969
LP,0,layer1_lb,8,optimal,-3.5592056374562215,0.0050506591796875
LP,0,layer1_lb,9,optimal,0.6437272307442043,0.0
LP,0,layer1_lb,10,optimal,-0.44328201882757834,0.0
LP,0,layer1_lb,11,optimal,-2.489455594561286,0.0
LP,0,layer1_lb,12,optimal,-4.607502951622969,0.0
LP,0,layer1_lb,13,optimal,-1.979321600774785,0.0
LP,0,layer1_lb,14,optimal,1.9460468618312918,0.0
LP,0,layer1_lb,15,optimal,-0.83076541928331,0.004614353179931641
LP,0,layer1_lb,16,optimal,-0.4193808297399754,0.005028963088989258
LP,0,layer1_lb,17,optimal,-0.46273046585782923,0.005553245544433594
LP,0,layer1_lb,18,optimal,-3.510860884579764,0.0
LP,0,layer1_lb,19,optimal,1.9672553199371414,0.0
LP,0,layer1_lb,20,optimal,6.580909332785756,0.0
LP,0,layer1_lb,21,optimal,2.8346273606622963,0.0
LP,0,layer1_lb,22,optimal,-0.9201064750779946,0.00360870361328125
LP,0,layer1_lb,23,optimal,1.9331028018645529,0.0017635822296142578
LP,0,layer1_lb,24,optimal,7.4882395548697716,0.005029201507568359
LP,0,layer1_lb,25,optimal,0.7544104139692618,0.0009369850158691406
LP,0,layer1_lb,26,optimal,2.0112450119494247,0.0
LP,0,layer1_lb,27,optimal,2.317146638723172,0.005036592483520508
LP,0,layer1_lb,28,optimal,0.7821615936734899,0.00706791877746582
LP,0,layer1_lb,29,optimal,0.016572949969192508,0.0
LP,0,layer1_lb,30,optimal,1.3584999943333278,0.0026323795318603516
LP,0,layer1_lb,31,optimal,6.819882325966261,0.005077838897705078
LP,0,layer1_lb,32,optimal,1.9721392283162673,0.0
LP,0,layer1_lb,33,optimal,0.549328967686862,0.0007634162902832031
LP,0,layer1_lb,34,optimal,-4.213981804997661,0.0
LP,0,layer1_lb,35,optimal,7.02827379232737,0.005143880844116211
LP,0,layer1_lb,36,optimal,4.19783070747302,0.005362272262573242
LP,0,layer1_lb,37,optimal,-1.7006737513863686,0.005415439605712891
LP,0,layer1_lb,38,optimal,2.598612221028332,0.00783991813659668
LP,0,layer1_lb,39,optimal,0.8596933516490208,0.004266023635864258
LP,0,layer1_lb,40,optimal,0.11061480820958007,0.005090951919555664
LP,0,layer1_lb,41,optimal,-2.254419200934073,0.0032320022583007812
LP,0,layer1_lb,42,optimal,-0.9971198071888454,0.00350189208984375
LP,0,layer1_lb,43,optimal,-1.2878757889895422,0.0020112991333007812
LP,0,layer1_lb,44,optimal,5.282933975639272,0.0029304027557373047
LP,0,layer1_lb,45,optimal,2.0170462935072826,0.0029747486114501953
LP,0,layer1_lb,46,optimal,5.183297364957199,0.0010073184967041016
LP,0,layer1_lb,47,optimal,-1.7772653599643966,0.0011682510375976562
LP,0,layer1_lb,48,optimal,1.951049721439796,0.005446195602416992
LP,0,layer1_lb,49,optimal,1.8503340743360763,0.007650613784790039
LP,0,layer1_lb,50,optimal,0.5619699498401978,0.005195140838623047
LP,0,layer1_lb,51,optimal,1.6067591262089718,0.0048673152923583984
LP,0,layer1_lb,52,optimal,-1.3271178424267025,0.050627946853637695
LP,0,layer1_lb,53,optimal,1.1035420633648323,0.0054814815521240234
LP,0,layer1_lb,54,optimal,3.8824740784309575,0.0050280094146728516
LP,0,layer1_lb,55,optimal,1.4764935277085403,0.005498647689819336
LP,0,layer1_lb,56,optimal,-0.07168864754049528,0.0
LP,0,layer1_lb,57,optimal,1.229297387731856,0.003705263137817383
LP,0,layer1_lb,58,optimal,-0.9952867454479196,0.004613637924194336
LP,0,layer1_lb,59,optimal,4.155924701759484,0.0
LP,0,layer1_lb,60,optimal,2.5802083047150304,0.00531768798828125
LP,0,layer1_lb,61,optimal,-0.5862898922621793,0.0052945613861083984
LP,0,layer1_lb,62,optimal,-0.23089166711468506,0.004059791564941406
LP,0,layer1_lb,63,optimal,3.0328733963260137,0.003383159637451172
LP,0,layer1_ub,0,optimal,-2.4681400979985533,0.004263877868652344
LP,0,layer1_ub,1,optimal,5.706805751005787,0.005462169647216797
LP,0,layer1_ub,2,optimal,-2.9935910315570675,0.003088235855102539
LP,0,layer1_ub,3,optimal,-0.13816768391689394,0.0
LP,0,layer1_ub,4,optimal,2.894690218823433,0.0030803680419921875
LP,0,layer1_ub,5,optimal,-0.9232970814666173,0.0020341873168945312
LP,0,layer1_ub,6,optimal,-0.43736756433446666,0.0044710636138916016
LP,0,layer1_ub,7,optimal,4.63381186636811,0.0015592575073242188
LP,0,layer1_ub,8,optimal,-3.5592056374562215,0.005049228668212891
LP,0,layer1_ub,9,optimal,0.6437272307442043,0.005027294158935547
LP,0,layer1_ub,10,optimal,-0.44328201882757834,0.003611326217651367
LP,0,layer1_ub,11,optimal,-2.489455594561286,0.0027403831481933594
LP,0,layer1_ub,12,optimal,-4.607502951622969,0.004020214080810547
LP,0,layer1_ub,13,optimal,-1.979321600774785,0.004411935806274414
LP,0,layer1_ub,14,optimal,1.9460468618312918,0.005293369293212891
LP,0,layer1_ub,15,optimal,-0.83076541928331,0.005449771881103516
LP,0,layer1_ub,16,optimal,-0.4193808297399754,0.004706859588623047
LP,0,layer1_ub,17,optimal,-0.46273046585782923,0.006143331527709961
LP,0,layer1_ub,18,optimal,-3.510860884579764,0.0017504692077636719
LP,0,layer1_ub,19,optimal,1.9672553199371414,0.005267143249511719
LP,0,layer1_ub,20,optimal,6.580909332785756,0.002773284912109375
LP,0,layer1_ub,21,optimal,2.8346273606622963,0.0
LP,0,layer1_ub,22,optimal,-0.9201064750779946,0.0050466060638427734
LP,0,layer1_ub,23,optimal,1.9331028018645529,0.004238128662109375
LP,0,layer1_ub,24,optimal,7.4882395548697716,0.0
LP,0,layer1_ub,25,optimal,0.7544104139692618,0.0010039806365966797
LP,0,layer1_ub,26,optimal,2.0112450119494247,0.0037343502044677734
LP,0,layer1_ub,27,optimal,2.317146638723172,0.0
LP,0,layer1_ub,28,optimal,0.7821615936734899,0.0
LP,0,layer1_ub,29,optimal,0.016572949969192508,0.0
LP,0,layer1_ub,30,optimal,1.3584999943333278,0.007281064987182617
LP,0,layer1_ub,31,optimal,6.819882325966261,0.0005095005035400391
LP,0,layer1_ub,32,optimal,1.9721392283162673,0.0
LP,0,layer1_ub,33,optimal,0.549328967686862,0.0
LP,0,layer1_ub,34,optimal,-4.213981804997661,0.0
LP,0,layer1_ub,35,optimal,7.02827379232737,0.0
LP,0,layer1_ub,36,optimal,4.19783070747302,0.0
LP,0,layer1_ub,37,optimal,-1.7006737513863686,0.005154609680175781
LP,0,layer1_ub,38,optimal,2.598612221028332,0.005166053771972656
LP,0,layer1_ub,39,optimal,0.8596933516490208,0.003036975860595703
LP,0,layer1_ub,40,optimal,0.11061480820958007,0.00518035888671875
LP,0,layer1_ub,41,optimal,-2.254419200934073,0.0
LP,0,layer1_ub,42,optimal,-0.9971198071888454,0.0
LP,0,layer1_ub,43,optimal,-1.2878757889895422,0.0
LP,0,layer1_ub,44,optimal,5.282933975639272,0.0
LP,0,layer1_ub,45,optimal,2.0170462935072826,0.0
LP,0,layer1_ub,46,optimal,5.183297364957199,0.005398273468017578
LP,0,layer1_ub,47,optimal,-1.7772653599643966,0.00521540641784668
LP,0,layer1_ub,48,optimal,1.951049721439796,0.0
LP,0,layer1_ub,49,optimal,1.8503340743360763,0.0051746368408203125
LP,0,layer1_ub,50,optimal,0.5619699498401978,0.0032377243041992188
LP,0,layer1_ub,51,optimal,1.6067591262089718,0.005131959915161133
LP,0,layer1_ub,52,optimal,-1.3271178424267025,0.0030100345611572266
LP,0,layer1_ub,53,optimal,1.1035420633648323,0.002779245376586914
LP,0,layer1_ub,54,optimal,3.8824740784309575,0.004725933074951172
LP,0,layer1_ub,55,optimal,1.4764935277085403,0.006254673004150391
LP,0,layer1_ub,56,optimal,-0.07168864754049528,0.0020155906677246094
LP,0,layer1_ub,57,optimal,1.229297387731856,0.005337238311767578
LP,0,layer1_ub,58,optimal,-0.9952867454479196,0.005215167999267578
LP,0,layer1_ub,59,optimal,4.155924701759484,0.00499725341796875
LP,0,layer1_ub,60,optimal,2.5802083047150304,0.003056764602661133
LP,0,layer1_ub,61,optimal,-0.5862898922621793,0.003419160842895508
LP,0,layer1_ub,62,optimal,-0.23089166711468506,0.001988649368286133
LP,0,layer1_ub,63,optimal,3.0328733963260137,0.00519251823425293
LP,0,final,0,optimal,11.933220192329303,0.005816936492919922
LP,0,final,1,optimal,14.645634030217378,0.0
LP,0,final,2,optimal,9.964367614036327,0.0
LP,0,final,3,optimal,9.421546893918507,0.006282806396484375
LP,0,final,4,optimal,16.296631556959838,0.0032520294189453125
LP,0,final,5,optimal,11.356209786251656,0.005588531494140625
LP,0,final,6,optimal,21.633848670508982,0.0
LP,0,final,8,optimal,12.16202682037836,0.0051457881927490234
LP,0,final,9,optimal,10.915979480948117,0.003399372100830078
LP,0.001,start,,start,,0.0
LP,0.001,layer0_lb,0,optimal,-0.06358278384860934,0.006991147994995117
LP,0.001,layer0_lb,1,optimal,1.2419448378233573,0.0034821033477783203
LP,0.001,layer0_lb,2,optimal,0.2574821321608501,0.0025162696838378906
LP,0.001,layer0_lb,3,optimal,2.5709243279657983,0.0046842098236083984
LP,0.001,layer0_lb,4,optimal,0.06970501567960907,0.006040096282958984
LP,0.001,layer0_lb,5,optimal,1.3384643754677448,0.0029897689819335938
LP,0.001,layer0_lb,6,optimal,0.4557378768685113,0.0041501522064208984
LP,0.001,layer0_lb,7,optimal,-0.6715857323734654,0.004426717758178711
LP,0.001,layer0_lb,8,optimal,0.4245162704027873,0.004274129867553711
LP,0.001,layer0_lb,9,optimal,-0.2442387630364697,0.005179166793823242
LP,0.001,layer0_lb,10,optimal,2.2409618564464013,0.007003307342529297
LP,0.001,layer0_lb,11,optimal,-1.0929939022635702,0.003497600555419922
LP,0.001,layer0_lb,12,optimal,-0.12402290713665806,0.004895925521850586
LP,0.001,layer0_lb,13,optimal,0.9715044073882305,0.0008695125579833984
LP,0.001,layer0_lb,14,optimal,-2.416107738496104,0.003226041793823242
LP,0.001,layer0_lb,15,optimal,-1.9254384048599673,0.0037839412689208984
LP,0.001,layer0_lb,16,optimal,3.4483499285720147,0.00484013557434082
LP,0.001,layer0_lb,17,optimal,-1.721982632173802,0.0058825016021728516
LP,0.001,layer0_lb,18,optimal,-1.1207232098238418,0.0026776790618896484
LP,0.001,layer0_lb,19,optimal,2.5292935914645773,0.005029201507568359
LP,0.001,layer0_lb,20,optimal,0.9525554386602373,0.0029418468475341797
LP,0.001,layer0_lb,21,optimal,0.8160043286629027,0.0013439655303955078
LP,0.001,layer0_lb,22,optimal,-0.4713427695333197,0.0021245479583740234
LP,0.001,layer0_lb,23,optimal,0.1659124954949669,0.00415349006652832
LP,0.001,layer0_lb,24,optimal,1.257800123599824,0.001043558120727539
LP,0.001,layer0_lb,25,optimal,0.9714808950496221,0.006498813629150391
LP,0.001,layer0_lb,26,optimal,-0.43624040232996414,0.0
LP,0.001,layer0_lb,27,optimal,0.8724769754812849,0.005396842956542969
LP,0.001,layer0_lb,28,optimal,-0.8466404142197684,0.009067296981811523
LP,0.001,layer0_lb,29,optimal,-0.09676936073396461,0.0
LP,0.001,layer0_lb,30,optimal,0.11123967859494724,0.0
LP,0.001,layer0_lb,31,optimal,1.0208331935347494,0.0066945552825927734
LP,0.001,layer0_lb,32,optimal,2.808418719707287,0.0
LP,0.001,layer0_lb,33,optimal,2.047535432096028,0.0019767284393310547
LP,0.001,layer0_lb,34,optimal,1.4852660624935956,0.002718210220336914
LP,0.001,layer0_lb,35,optimal,-0.3246579259253769,0.0031270980834960938
LP,0.001,layer0_lb,36,optimal,1.1344445373643126,0.003033161163330078
LP,0.001,layer0_lb,37,optimal,3.090518395668806,0.004461765289306641
LP,0.001,layer0_lb,38,optimal,1.7782929244892778,0.005455493927001953
LP,0.001,layer0_lb,39,optimal,-1.6264330793979942,0.0052127838134765625
LP,0.001,layer0_lb,40,optimal,1.0771303281866407,0.0050199031829833984
LP,0.001,layer0_lb,41,optimal,-0.14182927118451033,0.0
LP,0.001,layer0_lb,42,optimal,1.724634144311724,0.0032324790954589844
LP,0.001,layer0_lb,43,optimal,2.2518388824772924,0.0
LP,0.001,layer0_lb,44,optimal,0.7321431280921273,0.003033161163330078
LP,0.001,layer0_lb,45,optimal,-0.4529147543152492,0.0019407272338867188
LP,0.001,layer0_lb,46,optimal,-1.4423745267315302,0.0
LP,0.001,layer0_lb,47,optimal,0.08215429734224859,0.008888483047485352
LP,0.001,layer0_lb,48,optimal,1.424926912636632,0.004214286804199219
LP,0.001,layer0_lb,49,optimal,-1.5991801772771224,0.0050525665283203125
LP,0.001,layer0_lb,50,optimal,0.7388108148992691,0.0020074844360351562
LP,0.001,layer0_lb,51,optimal,2.292068315719598,0.0
LP,0.001,layer0_lb,52,optimal,-0.4314787648801086,0.004558563232421875
LP,0.001,layer0_lb,53,optimal,0.16360248247764467,0.0030481815338134766
LP,0.001,layer0_lb,54,optimal,0.6745369194227715,0.002977609634399414
LP,0.001,layer0_lb,55,optimal,2.1781969168494535,0.005335330963134766
LP,0.001,layer0_lb,56,optimal,1.5864194354135994,0.005540132522583008
LP,0.001,layer0_lb,57,optimal,-0.4877592936012514,0.0034377574920654297
LP,0.001,layer0_lb,58,optimal,2.9921741311863834,0.005085945129394531
LP,0.001,layer0_lb,59,optimal,-2.072437198528426,0.0035572052001953125
LP,0.001,layer0_lb,60,optimal,0.9202400679912618,0.007402896881103516
LP,0.001,layer0_lb,61,optimal,1.8697518544243164,0.002627849578857422
LP,0.001,layer0_lb,62,optimal,-0.5559395934998249,0.003833293914794922
LP,0.001,layer0_lb,63,optimal,-0.14589968951432813,0.0044748783111572266
LP,0.001,layer0_lb,64,optimal,-1.1245256532363497,0.0051958560943603516
LP,0.001,layer0_lb,65,optimal,-0.771118483990376,0.0034339427947998047
LP,0.001,layer0_lb,66,optimal,1.6484220071702764,0.004291534423828125
LP,0.001,layer0_lb,67,optimal,2.998563872185665,0.005352020263671875
LP,0.001,layer0_lb,68,optimal,2.6345171528936877,0.0
LP,0.001,layer0_lb,69,optimal,-1.3401418400296992,0.00457453727722168
LP,0.001,layer0_lb,70,optimal,0.6326491351663462,0.0
LP,0.001,layer0_lb,71,optimal,-1.239788188920834,0.0
LP,0.001,layer0_lb,72,optimal,-1.763221478991159,0.0030994415283203125
LP,0.001,layer0_lb,73,optimal,0.773941705604898,0.003911256790161133
LP,0.001,layer0_lb,74,optimal,-1.651179760088233,0.0020079612731933594
LP,0.001,layer0_lb,75,optimal,-1.2214983313469316,0.004351377487182617
LP,0.001,layer0_lb,76,optimal,0.6511355054685782,0.005058765411376953
LP,0.001,layer0_lb,77,optimal,-2.2228521710337645,0.008442401885986328
LP,0.001,layer0_lb,78,optimal,3.096153512246186,0.0
LP,0.001,layer0_lb,79,optimal,0.6220601504290723,0.0017230510711669922
LP,0.001,layer0_lb,80,optimal,-2.454344342299768,0.004411935806274414
LP,0.001,layer0_lb,81,optimal,1.3281788709724098,0.005251646041870117
LP,0.001,layer0_lb,82,optimal,-0.4209052855595876,0.0020072460174560547
LP,0.001,layer0_lb,83,optimal,0.9967719927666533,0.0040302276611328125
LP,0.001,layer0_lb,84,optimal,1.5008766605332438,0.00531315803527832
LP,0.001,layer0_lb,85,optimal,-0.31774015876544465,0.004276275634765625
LP,0.001,layer0_lb,86,optimal,1.8676061406634579,0.004021167755126953
LP,0.001,layer0_lb,87,optimal,0.09955861093010601,0.0053844451904296875
LP,0.001,layer0_lb,88,optimal,0.43454089905376353,0.0054759979248046875
LP,0.001,layer0_lb,89,optimal,-0.525794916664762,0.005868673324584961
LP,0.001,layer0_lb,90,optimal,0.03656928134231847,0.0042073726654052734
LP,0.001,layer0_lb,91,optimal,-0.7582550140050069,0.00103759765625
LP,0.001,layer0_lb,92,optimal,0.7576106878701143,0.0030350685119628906
LP,0.001,layer0_lb,93,optimal,1.266970844968862,0.0051343441009521484
LP,0.001,layer0_lb,94,optimal,-1.258466317539386,0.005396127700805664
LP,0.001,layer0_lb,95,optimal,-0.013739132902325297,0.005452632904052734
LP,0.001,layer0_lb,96,optimal,-1.2347880638957034,0.003538370132446289
LP,0.001,layer0_lb,97,optimal,-0.8423378583056754,0.004588127136230469
LP,0.001,layer0_lb,98,optimal,0.9194963568080612,0.0039520263671875
LP,0.001,layer0_lb,99,optimal,1.2417719401240197,0.0010056495666503906
LP,0.001,layer0_lb,100,optimal,-0.05189509306299861,0.003587484359741211
LP,0.001,layer0_lb,101,optimal,-1.7279730261975563,0.0
LP,0.001,layer0_lb,102,optimal,0.6738597728578638,0.0
LP,0.001,layer0_lb,103,optimal,-0.5021543974710033,0.005414485931396484
LP,0.001,layer0_lb,104,optimal,2.3222290084418047,0.0034170150756835938
LP,0.001,layer0_lb,105,optimal,-0.12325406177307838,0.0017404556274414062
LP,0.001,layer0_lb,106,optimal,-0.1986986412541821,0.0
LP,0.001,layer0_lb,107,optimal,1.6924911827671885,0.00510406494140625
LP,0.001,layer0_lb,108,optimal,1.3161969820885884,0.0025293827056884766
LP,0.001,layer0_lb,109,optimal,-1.9650708884507555,0.005053997039794922
LP,0.001,layer0_lb,110,optimal,-0.7596389180679369,0.0
LP,0.001,layer0_lb,111,optimal,1.6611205075742885,0.0031430721282958984
LP,0.001,layer0_lb,112,optimal,-0.6253409706214613,0.0
LP,0.001,layer0_lb,113,optimal,0.6181071950623306,0.0
LP,0.001,layer0_lb,114,optimal,-1.069843907853461,0.005312204360961914
LP,0.001,layer0_lb,115,optimal,0.5769225735889534,0.0054972171783447266
LP,0.001,layer0_lb,116,optimal,-0.3532989850038314,0.005264759063720703
LP,0.001,layer0_lb,117,optimal,-0.8897805881741991,0.0051593780517578125
LP,0.001,layer0_lb,118,optimal,0.9319089572414212,0.00508880615234375
LP,0.001,layer0_lb,119,optimal,1.7377039378812853,0.0
